i_id;ccode;cexch_name;cdept_id;cperson_id;ccus_id;csup_id;citem_class;citem_id;iperiod;cbegind_c;cbegind_c_engl;mb;md;mc;cendd_c;cendd_c_engl;me;mb_f;md_f;mc_f;me_f;nb_s;nd_s;nc_s;ne_s
896;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
897;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
899;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
900;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
903;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
904;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1075.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
911;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
912;5011020121     ;        ;00306       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1075.0;0.0;0.0;借 ;Dr;1075.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
916;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
917;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;4160.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
918;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
919;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
922;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
923;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;5011010106     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;4160.0;0.0;0.0;借 ;Dr;4160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
925;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
926;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
927;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
928;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
929;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;1788.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
933;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
934;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
935;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
936;5011010215     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1788.0;0.0;0.0;借 ;Dr;1788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
938;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
939;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
941;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;4460.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
942;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
943;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
944;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
945;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
946;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
947;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;5011010224     ;        ;00203       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;4460.0;0.0;0.0;借 ;Dr;4460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
953;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;7706.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960;5011020101     ;        ;00302       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;7706.0;0.0;0.0;借 ;Dr;7706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
961;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
962;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
964;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;27189.4;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
966;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
968;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;5011020101     ;        ;00306       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;27189.4;0.0;0.0;借 ;Dr;27189.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
974;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;16000.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984;5011020112     ;        ;00308       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;16000.0;0.0;0.0;借 ;Dr;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;26408.5;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
993;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
995;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
996;5011020115     ;        ;00309       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;26408.5;0.0;0.0;借 ;Dr;26408.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
998;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
999;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;5;平 ;- ;0.0;315.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1004;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1005;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1007;5011020123     ;        ;00303       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;315.0;0.0;0.0;借 ;Dr;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
